30;3.png;8.png;[True]
30;3.png;9.png;Problema na imagem comparada.
30;3.png;3.png;[True]
30;3.png;1.png;[True]
30;3.png;10.png;[True]
30;3.png;7.png;[True]
30;3.png;6.png;[True]
30;3.png;5.png;[True]
30;1.png;2.png;[True]
30;1.png;4.png;[True]
30;1.png;8.png;[True]
30;1.png;9.png;Problema na imagem comparada.
30;1.png;3.png;[True]
30;1.png;1.png;[True]
30;1.png;10.png;[True]
30;1.png;7.png;[True]
30;1.png;6.png;[True]
30;1.png;5.png;[True]
30;10.png;2.png;[True]
30;10.png;4.png;[True]
30;10.png;8.png;[True]
30;10.png;9.png;Problema na imagem comparada.
30;10.png;3.png;[True]
30;10.png;1.png;[True]
30;10.png;10.png;[True]
30;10.png;7.png;[True]
30;10.png;6.png;[True]
30;10.png;5.png;[True]
30;7.png;2.png;[True]
30;7.png;4.png;[True]
30;7.png;8.png;[True]
30;7.png;9.png;Problema na imagem comparada.
30;7.png;3.png;[True]
30;7.png;1.png;[True]
30;7.png;10.png;[True]
30;7.png;7.png;[True]
30;7.png;6.png;[True]
30;7.png;5.png;[True]
30;6.png;2.png;[True]
30;6.png;4.png;[True]
30;6.png;8.png;[True]
30;6.png;9.png;Problema na imagem comparada.
30;6.png;3.png;[True]
30;6.png;1.png;[True]
30;6.png;10.png;[True]
30;6.png;7.png;[True]
30;6.png;6.png;[True]
30;6.png;5.png;[True]
30;5.png;2.png;[True]
30;5.png;4.png;[True]
30;5.png;8.png;[True]
30;5.png;9.png;Problema na imagem comparada.
30;5.png;3.png;[True]
30;5.png;1.png;[True]
30;5.png;10.png;[True]
30;5.png;7.png;[True]
30;5.png;6.png;[True]
30;5.png;5.png;[True]
51;14.png;14.png;Problema nas duas imagens
51;14.png;2.png;Problema na imagem de origem.
51;14.png;4.png;Problema na imagem de origem.
51;14.png;8.png;Problema na imagem de origem.
51;14.png;9.png;Problema na imagem de origem.
51;14.png;12.png;Problema nas duas imagens
51;14.png;3.png;Problema na imagem de origem.
51;14.png;1.png;Problema na imagem de origem.
51;14.png;10.png;Problema na imagem de origem.
51;14.png;7.png;Problema na imagem de origem.
51;14.png;13.png;Problema na imagem de origem.
51;14.png;6.png;Problema na imagem de origem.
51;14.png;5.png;Problema na imagem de origem.
51;14.png;11.png;Problema na imagem de origem.
51;2.png;14.png;Problema na imagem comparada.
51;2.png;2.png;[True]
51;2.png;4.png;[True]
51;2.png;8.png;[True]
51;2.png;9.png;[False]
51;2.png;12.png;Problema na imagem comparada.
51;2.png;3.png;[True]
51;2.png;1.png;[True]
51;2.png;10.png;[False]
51;2.png;7.png;[True]
51;2.png;13.png;[True]
51;2.png;6.png;[True]
51;2.png;5.png;[True]
51;2.png;11.png;[True]
51;4.png;14.png;Problema na imagem comparada.
51;4.png;2.png;[True]
51;4.png;4.png;[True]
51;4.png;8.png;[True]
51;4.png;9.png;[True]
51;4.png;12.png;Problema na imagem comparada.
51;4.png;3.png;[True]
51;4.png;1.png;[True]
51;4.png;10.png;[False]
51;4.png;7.png;[True]
51;4.png;13.png;[True]
51;4.png;6.png;[True]
51;4.png;5.png;[True]
51;4.png;11.png;[True]
51;8.png;14.png;Problema na imagem comparada.
51;8.png;2.png;[True]
51;8.png;4.png;[True]
51;8.png;8.png;[True]
51;8.png;9.png;[False]
51;8.png;12.png;Problema na imagem comparada.
51;8.png;3.png;[True]
51;8.png;1.png;[True]
51;8.png;10.png;[False]
51;8.png;7.png;[True]
51;8.png;13.png;[True]
51;8.png;6.png;[True]
51;8.png;5.png;[True]
51;8.png;11.png;[True]
51;9.png;14.png;Problema na imagem comparada.
51;9.png;2.png;[False]
51;9.png;4.png;[True]
51;9.png;8.png;[False]
51;9.png;9.png;[True]
51;9.png;12.png;Problema na imagem comparada.
51;9.png;3.png;[False]
51;9.png;1.png;[False]
51;9.png;10.png;[True]
51;9.png;7.png;[False]
51;9.png;13.png;[False]
51;9.png;6.png;[False]
51;9.png;5.png;[False]
51;9.png;11.png;[False]
51;12.png;14.png;Problema nas duas imagens
51;12.png;2.png;Problema na imagem de origem.
51;12.png;4.png;Problema na imagem de origem.
51;12.png;8.png;Problema na imagem de origem.
51;12.png;9.png;Problema na imagem de origem.
51;12.png;12.png;Problema nas duas imagens
51;12.png;3.png;Problema na imagem de origem.
51;12.png;1.png;Problema na imagem de origem.
51;12.png;10.png;Problema na imagem de origem.
51;12.png;7.png;Problema na imagem de origem.
51;12.png;13.png;Problema na imagem de origem.
51;12.png;6.png;Problema na imagem de origem.
51;12.png;5.png;Problema na imagem de origem.
51;12.png;11.png;Problema na imagem de origem.
51;3.png;14.png;Problema na imagem comparada.
51;3.png;2.png;[True]
51;3.png;4.png;[True]
51;3.png;8.png;[True]
51;3.png;9.png;[False]
51;3.png;12.png;Problema na imagem comparada.
51;3.png;3.png;[True]
51;3.png;1.png;[True]
51;3.png;10.png;[False]
51;3.png;7.png;[True]
51;3.png;13.png;[True]
51;3.png;6.png;[True]
51;3.png;5.png;[True]
51;3.png;11.png;[True]
51;1.png;14.png;Problema na imagem comparada.
51;1.png;2.png;[True]
51;1.png;4.png;[True]
51;1.png;8.png;[True]
51;1.png;9.png;[False]
51;1.png;12.png;Problema na imagem comparada.
51;1.png;3.png;[True]
51;1.png;1.png;[True]
51;1.png;10.png;[False]
51;1.png;7.png;[True]
51;1.png;13.png;[True]
51;1.png;6.png;[True]
51;1.png;5.png;[True]
51;1.png;11.png;[True]
51;10.png;14.png;Problema na imagem comparada.
51;10.png;2.png;[False]
51;10.png;4.png;[False]
51;10.png;8.png;[False]
51;10.png;9.png;[True]
51;10.png;12.png;Problema na imagem comparada.
51;10.png;3.png;[False]
51;10.png;1.png;[False]
51;10.png;10.png;[True]
51;10.png;7.png;[False]
51;10.png;13.png;[False]
51;10.png;6.png;[False]
51;10.png;5.png;[False]
51;10.png;11.png;[False]
51;7.png;14.png;Problema na imagem comparada.
51;7.png;2.png;[True]
51;7.png;4.png;[True]
51;7.png;8.png;[True]
51;7.png;9.png;[False]
51;7.png;12.png;Problema na imagem comparada.
51;7.png;3.png;[True]
51;7.png;1.png;[True]
51;7.png;10.png;[False]
51;7.png;7.png;[True]
51;7.png;13.png;[True]
51;7.png;6.png;[True]
51;7.png;5.png;[True]
51;7.png;11.png;[True]
51;13.png;14.png;Problema na imagem comparada.
51;13.png;2.png;[True]
51;13.png;4.png;[True]
51;13.png;8.png;[True]
51;13.png;9.png;[False]
51;13.png;12.png;Problema na imagem comparada.
51;13.png;3.png;[True]
51;13.png;1.png;[True]
51;13.png;10.png;[False]
51;13.png;7.png;[True]
51;13.png;13.png;[True]
51;13.png;6.png;[True]
51;13.png;5.png;[True]
51;13.png;11.png;[True]
51;6.png;14.png;Problema na imagem comparada.
51;6.png;2.png;[True]
51;6.png;4.png;[True]
51;6.png;8.png;[True]
51;6.png;9.png;[False]
51;6.png;12.png;Problema na imagem comparada.
51;6.png;3.png;[True]
51;6.png;1.png;[True]
51;6.png;10.png;[False]
51;6.png;7.png;[True]
51;6.png;13.png;[True]
51;6.png;6.png;[True]
51;6.png;5.png;[True]
51;6.png;11.png;[True]
51;5.png;14.png;Problema na imagem comparada.
51;5.png;2.png;[True]
51;5.png;4.png;[True]
51;5.png;8.png;[True]
51;5.png;9.png;[False]
51;5.png;12.png;Problema na imagem comparada.
51;5.png;3.png;[True]
51;5.png;1.png;[True]
51;5.png;10.png;[False]
51;5.png;7.png;[True]
51;5.png;13.png;[True]
51;5.png;6.png;[True]
51;5.png;5.png;[True]
51;5.png;11.png;[True]
51;11.png;14.png;Problema na imagem comparada.
51;11.png;2.png;[True]
51;11.png;4.png;[True]
51;11.png;8.png;[True]
51;11.png;9.png;[False]
51;11.png;12.png;Problema na imagem comparada.
51;11.png;3.png;[True]
51;11.png;1.png;[True]
51;11.png;10.png;[False]
51;11.png;7.png;[True]
51;11.png;13.png;[True]
51;11.png;6.png;[True]
51;11.png;5.png;[True]
51;11.png;11.png;[True]
49;2.png;2.png;[True]
49;2.png;4.png;[True]
49;2.png;3.png;[True]
49;2.png;1.png;[True]
49;2.png;7.png;[True]
49;2.png;6.png;[True]
49;2.png;5.png;[True]
49;4.png;2.png;[True]
49;4.png;4.png;[True]
49;4.png;3.png;[True]
49;4.png;1.png;[True]
49;4.png;7.png;[True]
49;4.png;6.png;[True]
49;4.png;5.png;[True]
49;3.png;2.png;[True]
49;3.png;4.png;[True]
49;3.png;3.png;[True]
49;3.png;1.png;[True]
49;3.png;7.png;[True]
49;3.png;6.png;[True]
49;3.png;5.png;[True]
49;1.png;2.png;[True]
49;1.png;4.png;[True]
49;1.png;3.png;[True]
49;1.png;1.png;[True]
49;1.png;7.png;[True]
49;1.png;6.png;[True]
49;1.png;5.png;[True]
49;7.png;2.png;[True]
49;7.png;4.png;[True]
49;7.png;3.png;[True]
49;7.png;1.png;[True]
49;7.png;7.png;[True]
49;7.png;6.png;[True]
49;7.png;5.png;[True]
49;6.png;2.png;[True]
49;6.png;4.png;[True]
49;6.png;3.png;[True]
49;6.png;1.png;[True]
49;6.png;7.png;[True]
49;6.png;6.png;[True]
49;6.png;5.png;[True]
49;5.png;2.png;[True]
49;5.png;4.png;[True]
49;5.png;3.png;[True]
49;5.png;1.png;[True]
49;5.png;7.png;[True]
49;5.png;6.png;[True]
49;5.png;5.png;[True]
33;2.png;2.png;[True]
33;2.png;4.png;[True]
33;2.png;8.png;[True]
33;2.png;9.png;Problema na imagem comparada.
33;2.png;3.png;[True]
33;2.png;1.png;[True]
33;2.png;7.png;[True]
33;2.png;6.png;[True]
33;2.png;5.png;[True]
33;4.png;2.png;[True]
33;4.png;4.png;[True]
33;4.png;8.png;[False]
33;4.png;9.png;Problema na imagem comparada.
33;4.png;3.png;[True]
33;4.png;1.png;[True]
33;4.png;7.png;[True]
33;4.png;6.png;[True]
33;4.png;5.png;[True]
33;8.png;2.png;[True]
33;8.png;4.png;[False]
33;8.png;8.png;[True]
33;8.png;9.png;Problema na imagem comparada.
33;8.png;3.png;[True]
33;8.png;1.png;[True]
33;8.png;7.png;[True]
33;8.png;6.png;[True]
33;8.png;5.png;[True]
33;9.png;2.png;Problema na imagem de origem.
33;9.png;4.png;Problema na imagem de origem.
33;9.png;8.png;Problema na imagem de origem.
33;9.png;9.png;Problema nas duas imagens
33;9.png;3.png;Problema na imagem de origem.
33;9.png;1.png;Problema na imagem de origem.
33;9.png;7.png;Problema na imagem de origem.
33;9.png;6.png;Problema na imagem de origem.
33;9.png;5.png;Problema na imagem de origem.
33;3.png;2.png;[True]
33;3.png;4.png;[True]
33;3.png;8.png;[True]
33;3.png;9.png;Problema na imagem comparada.
33;3.png;3.png;[True]
33;3.png;1.png;[True]
33;3.png;7.png;[True]
33;3.png;6.png;[True]
33;3.png;5.png;[True]
33;1.png;2.png;[True]
33;1.png;4.png;[True]
33;1.png;8.png;[True]
33;1.png;9.png;Problema na imagem comparada.
33;1.png;3.png;[True]
33;1.png;1.png;[True]
33;1.png;7.png;[True]
33;1.png;6.png;[True]
33;1.png;5.png;[True]
33;7.png;2.png;[True]
33;7.png;4.png;[True]
33;7.png;8.png;[True]
33;7.png;9.png;Problema na imagem comparada.
33;7.png;3.png;[True]
33;7.png;1.png;[True]
33;7.png;7.png;[True]
33;7.png;6.png;[True]
33;7.png;5.png;[True]
33;6.png;2.png;[True]
33;6.png;4.png;[True]
33;6.png;8.png;[True]
33;6.png;9.png;Problema na imagem comparada.
33;6.png;3.png;[True]
33;6.png;1.png;[True]
33;6.png;7.png;[True]
33;6.png;6.png;[True]
33;6.png;5.png;[True]
33;5.png;2.png;[True]
33;5.png;4.png;[True]
33;5.png;8.png;[True]
33;5.png;9.png;Problema na imagem comparada.
33;5.png;3.png;[True]
33;5.png;1.png;[True]
33;5.png;7.png;[True]
33;5.png;6.png;[True]
33;5.png;5.png;[True]
24;2.png;2.png;[True]
24;2.png;4.png;[True]
24;2.png;8.png;[False]
24;2.png;9.png;[False]
24;2.png;3.png;Problema na imagem comparada.
24;2.png;1.png;[True]
24;2.png;7.png;[True]
24;2.png;6.png;[True]
24;2.png;5.png;[True]
24;4.png;2.png;[True]
24;4.png;4.png;[True]
24;4.png;8.png;[True]
24;4.png;9.png;[True]
24;4.png;3.png;Problema na imagem comparada.
24;4.png;1.png;[True]
24;4.png;7.png;[True]
24;4.png;6.png;[True]
24;4.png;5.png;[True]
24;8.png;2.png;[False]
24;8.png;4.png;[True]
24;8.png;8.png;[True]
24;8.png;9.png;[True]
24;8.png;3.png;Problema na imagem comparada.
24;8.png;1.png;[True]
24;8.png;7.png;[True]
24;8.png;6.png;[True]
24;8.png;5.png;[True]
24;9.png;2.png;[False]
24;9.png;4.png;[True]
24;9.png;8.png;[True]
24;9.png;9.png;[True]
24;9.png;3.png;Problema na imagem comparada.
24;9.png;1.png;[True]
24;9.png;7.png;[True]
24;9.png;6.png;[True]
24;9.png;5.png;[True]
24;3.png;2.png;Problema na imagem de origem.
24;3.png;4.png;Problema na imagem de origem.
24;3.png;8.png;Problema na imagem de origem.
24;3.png;9.png;Problema na imagem de origem.
24;3.png;3.png;Problema nas duas imagens
24;3.png;1.png;Problema na imagem de origem.
24;3.png;7.png;Problema na imagem de origem.
24;3.png;6.png;Problema na imagem de origem.
24;3.png;5.png;Problema na imagem de origem.
24;1.png;2.png;[True]
24;1.png;4.png;[True]
24;1.png;8.png;[True]
24;1.png;9.png;[True]
24;1.png;3.png;Problema na imagem comparada.
24;1.png;1.png;[True]
24;1.png;7.png;[True]
24;1.png;6.png;[True]
24;1.png;5.png;[True]
24;7.png;2.png;[True]
24;7.png;4.png;[True]
24;7.png;8.png;[True]
24;7.png;9.png;[True]
24;7.png;3.png;Problema na imagem comparada.
24;7.png;1.png;[True]
24;7.png;7.png;[True]
24;7.png;6.png;[True]
24;7.png;5.png;[True]
24;6.png;2.png;[True]
24;6.png;4.png;[True]
24;6.png;8.png;[True]
24;6.png;9.png;[True]
24;6.png;3.png;Problema na imagem comparada.
24;6.png;1.png;[True]
24;6.png;7.png;[True]
24;6.png;6.png;[True]
24;6.png;5.png;[True]
24;5.png;2.png;[True]
24;5.png;4.png;[True]
24;5.png;8.png;[True]
24;5.png;9.png;[True]
24;5.png;3.png;Problema na imagem comparada.
24;5.png;1.png;[True]
24;5.png;7.png;[True]
24;5.png;6.png;[True]
24;5.png;5.png;[True]
16;2.png;2.png;[True]
16;2.png;4.png;[True]
16;2.png;8.png;Problema na imagem comparada.
16;2.png;9.png;[True]
16;2.png;3.png;[True]
16;2.png;1.png;[True]
16;2.png;10.png;Problema na imagem comparada.
16;2.png;7.png;[True]
16;2.png;6.png;[True]
16;2.png;5.png;[True]
16;2.png;11.png;[True]
16;4.png;2.png;[True]
16;4.png;4.png;[True]
16;4.png;8.png;Problema na imagem comparada.
16;4.png;9.png;[True]
16;4.png;3.png;[True]
16;4.png;1.png;[True]
16;4.png;10.png;Problema na imagem comparada.
16;4.png;7.png;[True]
16;4.png;6.png;[True]
16;4.png;5.png;[True]
16;4.png;11.png;[True]
16;8.png;2.png;Problema na imagem de origem.
16;8.png;4.png;Problema na imagem de origem.
16;8.png;8.png;Problema nas duas imagens
16;8.png;9.png;Problema na imagem de origem.
16;8.png;3.png;Problema na imagem de origem.
16;8.png;1.png;Problema na imagem de origem.
16;8.png;10.png;Problema nas duas imagens
16;8.png;7.png;Problema na imagem de origem.
16;8.png;6.png;Problema na imagem de origem.
16;8.png;5.png;Problema na imagem de origem.
16;8.png;11.png;Problema na imagem de origem.
16;9.png;2.png;[True]
16;9.png;4.png;[True]
16;9.png;8.png;Problema na imagem comparada.
16;9.png;9.png;[True]
16;9.png;3.png;[True]
16;9.png;1.png;[True]
16;9.png;10.png;Problema na imagem comparada.
16;9.png;7.png;[True]
16;9.png;6.png;[True]
16;9.png;5.png;[True]
16;9.png;11.png;[True]
16;3.png;2.png;[True]
16;3.png;4.png;[True]
16;3.png;8.png;Problema na imagem comparada.
16;3.png;9.png;[True]
16;3.png;3.png;[True]
16;3.png;1.png;[True]
16;3.png;10.png;Problema na imagem comparada.
16;3.png;7.png;[True]
16;3.png;6.png;[True]
16;3.png;5.png;[True]
16;3.png;11.png;[True]
16;1.png;2.png;[True]
16;1.png;4.png;[True]
16;1.png;8.png;Problema na imagem comparada.
16;1.png;9.png;[True]
16;1.png;3.png;[True]
16;1.png;1.png;[True]
16;1.png;10.png;Problema na imagem comparada.
16;1.png;7.png;[True]
16;1.png;6.png;[True]
16;1.png;5.png;[True]
16;1.png;11.png;[True]
16;10.png;2.png;Problema na imagem de origem.
16;10.png;4.png;Problema na imagem de origem.
16;10.png;8.png;Problema nas duas imagens
16;10.png;9.png;Problema na imagem de origem.
16;10.png;3.png;Problema na imagem de origem.
16;10.png;1.png;Problema na imagem de origem.
16;10.png;10.png;Problema nas duas imagens
16;10.png;7.png;Problema na imagem de origem.
16;10.png;6.png;Problema na imagem de origem.
16;10.png;5.png;Problema na imagem de origem.
16;10.png;11.png;Problema na imagem de origem.
16;7.png;2.png;[True]
16;7.png;4.png;[True]
16;7.png;8.png;Problema na imagem comparada.
16;7.png;9.png;[True]
16;7.png;3.png;[True]
16;7.png;1.png;[True]
16;7.png;10.png;Problema na imagem comparada.
16;7.png;7.png;[True]
16;7.png;6.png;[True]
16;7.png;5.png;[True]
16;7.png;11.png;[True]
16;6.png;2.png;[True]
16;6.png;4.png;[True]
16;6.png;8.png;Problema na imagem comparada.
16;6.png;9.png;[True]
16;6.png;3.png;[True]
16;6.png;1.png;[True]
16;6.png;10.png;Problema na imagem comparada.
16;6.png;7.png;[True]
16;6.png;6.png;[True]
16;6.png;5.png;[True]
16;6.png;11.png;[True]
16;5.png;2.png;[True]
16;5.png;4.png;[True]
16;5.png;8.png;Problema na imagem comparada.
16;5.png;9.png;[True]
16;5.png;3.png;[True]
16;5.png;1.png;[True]
16;5.png;10.png;Problema na imagem comparada.
16;5.png;7.png;[True]
16;5.png;6.png;[True]
16;5.png;5.png;[True]
16;5.png;11.png;[True]
16;11.png;2.png;[True]
16;11.png;4.png;[True]
16;11.png;8.png;Problema na imagem comparada.
16;11.png;9.png;[True]
16;11.png;3.png;[True]
16;11.png;1.png;[True]
16;11.png;10.png;Problema na imagem comparada.
16;11.png;7.png;[True]
16;11.png;6.png;[True]
16;11.png;5.png;[True]
16;11.png;11.png;[True]
12;2.png;2.png;[True]
12;2.png;4.png;[True]
12;2.png;8.png;[True]
12;2.png;9.png;[True]
12;2.png;3.png;[True]
12;2.png;1.png;[True]
12;2.png;10.png;[True]
12;2.png;7.png;[True]
12;2.png;6.png;[True]
12;2.png;5.png;[True]
12;4.png;2.png;[True]
12;4.png;4.png;[True]
12;4.png;8.png;[True]
12;4.png;9.png;[True]
12;4.png;3.png;[True]
12;4.png;1.png;[True]
12;4.png;10.png;[True]
12;4.png;7.png;[True]
12;4.png;6.png;[True]
12;4.png;5.png;[True]
12;8.png;2.png;[True]
12;8.png;4.png;[True]
12;8.png;8.png;[True]
12;8.png;9.png;[True]
12;8.png;3.png;[True]
12;8.png;1.png;[True]
12;8.png;10.png;[True]
12;8.png;7.png;[True]
12;8.png;6.png;[True]
12;8.png;5.png;[True]
12;9.png;2.png;[True]
12;9.png;4.png;[True]
12;9.png;8.png;[True]
12;9.png;9.png;[True]
12;9.png;3.png;[True]
12;9.png;1.png;[True]
12;9.png;10.png;[True]
12;9.png;7.png;[True]
12;9.png;6.png;[True]
12;9.png;5.png;[True]
12;3.png;2.png;[True]
12;3.png;4.png;[True]
12;3.png;8.png;[True]
12;3.png;9.png;[True]
12;3.png;3.png;[True]
12;3.png;1.png;[True]
12;3.png;10.png;[True]
12;3.png;7.png;[True]
12;3.png;6.png;[True]
12;3.png;5.png;[True]
12;1.png;2.png;[True]
12;1.png;4.png;[True]
12;1.png;8.png;[True]
12;1.png;9.png;[True]
12;1.png;3.png;[True]
12;1.png;1.png;[True]
12;1.png;10.png;[True]
12;1.png;7.png;[True]
12;1.png;6.png;[True]
12;1.png;5.png;[True]
12;10.png;2.png;[True]
12;10.png;4.png;[True]
12;10.png;8.png;[True]
12;10.png;9.png;[True]
12;10.png;3.png;[True]
12;10.png;1.png;[True]
12;10.png;10.png;[True]
12;10.png;7.png;[True]
12;10.png;6.png;[True]
12;10.png;5.png;[True]
12;7.png;2.png;[True]
12;7.png;4.png;[True]
12;7.png;8.png;[True]
12;7.png;9.png;[True]
12;7.png;3.png;[True]
12;7.png;1.png;[True]
12;7.png;10.png;[True]
12;7.png;7.png;[True]
12;7.png;6.png;[True]
12;7.png;5.png;[True]
12;6.png;2.png;[True]
12;6.png;4.png;[True]
12;6.png;8.png;[True]
12;6.png;9.png;[True]
12;6.png;3.png;[True]
12;6.png;1.png;[True]
12;6.png;10.png;[True]
12;6.png;7.png;[True]
12;6.png;6.png;[True]
12;6.png;5.png;[True]
12;5.png;2.png;[True]
12;5.png;4.png;[True]
12;5.png;8.png;[True]
12;5.png;9.png;[True]
12;5.png;3.png;[True]
12;5.png;1.png;[True]
12;5.png;10.png;[True]
12;5.png;7.png;[True]
12;5.png;6.png;[True]
12;5.png;5.png;[True]
19;2.png;2.png;[True]
19;2.png;4.png;[True]
19;2.png;8.png;[True]
19;2.png;9.png;[True]
19;2.png;3.png;[True]
19;2.png;1.png;[True]
19;2.png;10.png;[True]
19;2.png;7.png;[True]
19;2.png;6.png;[True]
19;2.png;5.png;[True]
19;2.png;11.png;[True]
19;4.png;2.png;[True]
19;4.png;4.png;[True]
19;4.png;8.png;[True]
19;4.png;9.png;[True]
19;4.png;3.png;[True]
19;4.png;1.png;[True]
19;4.png;10.png;[True]
19;4.png;7.png;[True]
19;4.png;6.png;[True]
19;4.png;5.png;[True]
19;4.png;11.png;[True]
19;8.png;2.png;[True]
19;8.png;4.png;[True]
19;8.png;8.png;[True]
19;8.png;9.png;[True]
19;8.png;3.png;[True]
19;8.png;1.png;[True]
19;8.png;10.png;[True]
19;8.png;7.png;[True]
19;8.png;6.png;[True]
19;8.png;5.png;[True]
19;8.png;11.png;[True]
19;9.png;2.png;[True]
19;9.png;4.png;[True]
19;9.png;8.png;[True]
19;9.png;9.png;[True]
19;9.png;3.png;[True]
19;9.png;1.png;[True]
19;9.png;10.png;[True]
19;9.png;7.png;[True]
19;9.png;6.png;[True]
19;9.png;5.png;[True]
19;9.png;11.png;[True]
19;3.png;2.png;[True]
19;3.png;4.png;[True]
19;3.png;8.png;[True]
19;3.png;9.png;[True]
19;3.png;3.png;[True]
19;3.png;1.png;[True]
19;3.png;10.png;[True]
19;3.png;7.png;[True]
19;3.png;6.png;[True]
19;3.png;5.png;[True]
19;3.png;11.png;[True]
19;1.png;2.png;[True]
19;1.png;4.png;[True]
